Measurement_Number,Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600,Label
20,57,0.0524626255,0.0332930513,0.0356175555,0.009668229,0.0205382502,0.037227708,CO
20,58,0.0524539866,0.0333914281,0.0356469669,0.0096673661,0.020533635,0.0373366745,CO
20,59,0.0524111259,0.0334564099,0.0356688314,0.0096553107,0.0205138748,0.0374488494,CO
20,60,0.0523302849,0.0334956399,0.0356744643,0.0096371912,0.0204816877,0.0375432028,CO
20,61,0.0522162098,0.033503058,0.0356886664,0.0096128208,0.0204398671,0.0376303834,CO
20,62,0.0521309716,0.0335002373,0.0356654881,0.0095938329,0.0204086626,0.0376852754,CO
20,63,0.0520419723,0.0335015205,0.0356571847,0.0095749686,0.0203808623,0.0377217295,CO
20,64,0.0519545144,0.0335073321,0.0356380346,0.0095650454,0.02035174,0.037753978,CO
20,65,0.0518855895,0.0335075216,0.03562912,0.0095529653,0.0203284686,0.0377688198,CO
20,66,0.0517940529,0.0335101506,0.0356173804,0.0095405147,0.0203020093,0.0377921171,CO
20,67,0.0517276119,0.0335246865,0.0355933299,0.0095292461,0.0202830347,0.0378019051,CO
20,68,0.0516618171,0.0335284574,0.0355993981,0.0095281593,0.0202661778,0.0378155565,CO
20,69,0.0515965077,0.0335415478,0.0355747079,0.0095189086,0.0202547805,0.0378272025,CO
20,70,0.0515354535,0.0335519375,0.035595345,0.0095139513,0.0202449591,0.0378459811,CO
20,71,0.0514729115,0.0335587036,0.0355822636,0.0095072132,0.0202316956,0.0378524367,CO
20,72,0.0514306954,0.033574644,0.0355704679,0.0095054478,0.0202231209,0.037867267,CO
20,73,0.0513832438,0.0335887088,0.0355790167,0.0095043736,0.0202136864,0.0378906354,CO
20,74,0.05134488,0.0336118703,0.0355566031,0.0095043876,0.0202077824,0.0379077781,CO
20,75,0.0513062413,0.0336295302,0.0355500884,0.0094948257,0.0201999474,0.0379189487,CO
20,76,0.0512659318,0.0336507946,0.0355590997,0.0094975122,0.0201921197,0.0379444053,CO
20,77,0.0512302602,0.0336627734,0.0355472148,0.0094917044,0.0201836393,0.0379619124,CO
20,78,0.0511896617,0.0336793505,0.0355606102,0.0094918623,0.0201764076,0.0379756501,CO
20,79,0.0511537308,0.0336949964,0.0355273819,0.0094819746,0.0201671321,0.0379908046,CO
20,80,0.0511249308,0.0337137637,0.0355495662,0.0094805318,0.0201587641,0.0380094884,CO
20,81,0.0510764773,0.0337216704,0.0355421228,0.009478536,0.02015193,0.0380172537,CO
20,82,0.051042245,0.0337325584,0.0355428837,0.0094738581,0.0201478036,0.0380351669,CO
20,83,0.0510124995,0.0337428624,0.0355445994,0.0094752714,0.0201397974,0.0380473143,CO
20,84,0.0504488722,0.0338857473,0.0354073231,0.0094363345,0.0200305539,0.038100265,CO
20,85,0.0504285338,0.0338864832,0.0353939326,0.0094350253,0.0200259609,0.0380890856,CO
20,86,0.0504182012,0.0338924883,0.035380388,0.0094354798,0.0200236012,0.0380870263,CO
20,87,0.0504060106,0.0338924724,0.0353911051,0.0094330706,0.0200178398,0.0380750486,CO
20,88,0.0503878514,0.0338942511,0.0353876064,0.0094291955,0.020018519,0.0380721018,CO
20,89,0.0503738637,0.0339003341,0.0353952471,0.0094285061,0.0200181797,0.0380709241,CO
20,90,0.0503536155,0.0338994514,0.0353775872,0.0094264556,0.0200112347,0.0380704199,CO
20,91,0.0503385287,0.0339040101,0.0353727909,0.0094271712,0.020008842,0.0380758495,CO
20,92,0.0503246506,0.0339077548,0.0353875047,0.00942399,0.0200064089,0.0380836589,CO
20,93,0.0503050606,0.0339055306,0.0353769724,0.0094247362,0.0200055718,0.0380830129,CO
20,94,0.0502954118,0.0339127886,0.0353726329,0.0094281329,0.020003463,0.0380956163,CO
20,95,0.0502804932,0.0339075487,0.0353612809,0.0094257669,0.0199993536,0.0380969832,CO
20,96,0.0502609087,0.0339112501,0.035345432,0.0094196644,0.0199966385,0.0380922002,CO
20,97,0.0502420594,0.0339038901,0.0353516982,0.0094214914,0.0199885127,0.0380836041,CO
20,98,0.0502224801,0.0338967595,0.0353416999,0.0094231554,0.0199875086,0.0380791617,CO
20,99,0.050196687,0.0338794686,0.0353328164,0.0094095268,0.0199771848,0.0380209345,CO
20,100,0.0501799116,0.033872886,0.0353216638,0.0094133176,0.0199688624,0.0379908746,CO
20,101,0.050117257,0.0338726498,0.0353051713,0.0094061996,0.0199496241,0.0379820782,CO
20,102,0.0499536593,0.0338585914,0.0352607236,0.0093785746,0.019895415,0.0379753787,CO
20,103,0.0497557301,0.0337929449,0.035140306,0.0093371153,0.0198224909,0.0379627416,CO
20,104,0.0495235014,0.0336375604,0.0349605142,0.0092918978,0.0197395986,0.0379099377,CO
20,105,0.0493406455,0.0334648849,0.034802393,0.009258079,0.0196832378,0.0378393035,CO
20,106,0.0491966114,0.0332973853,0.0346557732,0.0092319932,0.0196371759,0.037769029,CO
20,107,0.0490223655,0.0331476782,0.034521062,0.0091898024,0.0195669191,0.0376857837,CO
20,108,0.0488345077,0.0330425395,0.0343959884,0.0091590029,0.0194927263,0.0375905175,CO
20,109,0.0486245995,0.0329192311,0.0342300218,0.0091092092,0.0194100086,0.0374722617,CO
20,110,0.0484669077,0.0328299356,0.0341159376,0.0090805845,0.0193600266,0.0373679978,CO
20,111,0.0483443639,0.0327344945,0.0339808046,0.0090601916,0.0193209099,0.0372846824,CO
20,112,0.0482492363,0.0326507804,0.033881757,0.0090375536,0.0192777048,0.0371860006,CO
20,113,0.04811011,0.0325642953,0.0337594159,0.0090130737,0.0192221386,0.0370809447,CO
20,114,0.0479547578,0.0324540693,0.0336347965,0.0089914193,0.0191767454,0.0369614605,CO
20,115,0.0478413311,0.032364055,0.0335270651,0.0089743624,0.0191396161,0.0368623094,CO
20,116,0.0477243549,0.0322938243,0.0334175124,0.0089511741,0.019097334,0.0367800288,CO
20,117,0.0476654627,0.0322298955,0.0333247678,0.0089446094,0.0190889866,0.0367013653,CO
20,118,0.0476610023,0.0321700032,0.0332781456,0.0089473084,0.0190989601,0.0366446923,CO
20,119,0.0476221428,0.0320699317,0.0331628485,0.0089420528,0.0190819521,0.0365823061,CO
20,120,0.0475482476,0.0319897211,0.033072136,0.0089266727,0.0190465105,0.0365246678,CO
20,121,0.0474464273,0.0319346088,0.0330082899,0.0089013667,0.0190121441,0.0364649213,CO
20,122,0.0473417075,0.0318996646,0.0329192125,0.0088879246,0.0189825614,0.0363887672,CO
20,123,0.04722892,0.0318623527,0.0328671884,0.0088635892,0.0189522492,0.0363261383,CO
20,124,0.0471610068,0.0318374245,0.0328244195,0.0088599343,0.0189468796,0.0362575951,CO
20,125,0.0471017513,0.0318253433,0.0327872994,0.0088556042,0.0189392488,0.0362069444,CO
20,126,0.0470487961,0.0318007825,0.0327417034,0.0088537412,0.0189294436,0.036169143,CO
20,127,0.0469957313,0.0317867779,0.0327074626,0.0088501632,0.018914238,0.0361250716,CO
20,128,0.0469182173,0.0317691674,0.0326663618,0.0088371702,0.0188888387,0.0360643929,CO
20,129,0.0468656234,0.0317620297,0.0326390845,0.0088263101,0.0188684383,0.0360128509,CO
20,130,0.0468200221,0.0317680928,0.0326220304,0.0088130933,0.0188522927,0.0359582843,CO
20,131,0.046772971,0.0317667135,0.0325905306,0.0088056797,0.0188260621,0.0359067483,CO
20,132,0.0467195154,0.031765341,0.0325701349,0.0087876301,0.0187995269,0.035855885,CO
20,133,0.0466335355,0.0317646908,0.0325281119,0.008765613,0.0187579803,0.0357899291,CO
20,134,0.0465686006,0.0317854198,0.0324966636,0.0087519596,0.0187278391,0.0357302578,CO
20,135,0.046501562,0.0317996063,0.0324801353,0.0087323484,0.0186997698,0.0356813546,CO
20,136,0.0464421571,0.0318213386,0.0324537451,0.0087264017,0.018678727,0.0356205185,CO
20,137,0.0463859467,0.0318335498,0.0324417779,0.0087118794,0.0186580151,0.035569241,CO
20,138,0.0463282455,0.0318627652,0.0324031236,0.00870448,0.0186355633,0.0355104266,CO
20,139,0.0462867838,0.0318698616,0.0323986572,0.0087043479,0.018624008,0.0354705319,CO
20,140,0.0462448885,0.0318837734,0.0323748371,0.0087036422,0.0186196704,0.0354375444,CO
20,141,0.0461972794,0.0318932265,0.0323645618,0.0086983478,0.0186034509,0.0353965479,CO
20,142,0.046143028,0.031906104,0.0323428653,0.0086893891,0.0185884172,0.0353467515,CO
20,143,0.046106936,0.0319251226,0.0323190656,0.0086844798,0.0185781022,0.0353099265,CO
20,144,0.0460769911,0.0319420677,0.0323256982,0.0086773066,0.0185733057,0.0352805838,CO
20,145,0.0460559312,0.0319469529,0.0323030708,0.0086745935,0.0185647743,0.0352478476,CO
20,146,0.0460241739,0.0319555411,0.0323092817,0.0086701416,0.0185505465,0.0352072353,CO
20,147,0.0459789691,0.0319565315,0.032296876,0.0086646349,0.0185410602,0.0351626493,CO
20,148,0.0459478957,0.0319577956,0.0322688674,0.008653754,0.0185300747,0.0351251276,CO
20,149,0.0459418165,0.0319446838,0.0322526428,0.0086523844,0.0185332512,0.0350939079,CO
20,150,0.0459683473,0.0319285605,0.0322450268,0.0086578742,0.0185448247,0.0350810869,CO
21,1,0.03494262,0.00538184,0.00756341,0.00753822,0.01777746,0.02396252,CO
21,2,0.03493626,0.00538343,0.00756678,0.00753906,0.01777686,0.02395993,CO
21,3,0.03492946,0.00538944,0.00757275,0.00754006,0.01777731,0.02395477,CO
21,4,0.0349228,0.00539043,0.00757776,0.00753847,0.01777676,0.02395238,CO
21,5,0.03491967,0.00539396,0.00758029,0.00753747,0.01777657,0.02394866,CO
21,6,0.03491381,0.00539689,0.00758715,0.00753797,0.01777567,0.02394682,CO
21,7,0.03490745,0.00540046,0.00758804,0.00753648,0.01777448,0.02394046,CO
21,8,0.03489881,0.00540424,0.00759301,0.00753747,0.01777239,0.02393391,CO
21,9,0.03489111,0.00540652,0.00759574,0.00753747,0.01777488,0.02393241,CO
21,10,0.03488788,0.00540816,0.00760056,0.00753489,0.01776822,0.02392536,CO
21,11,0.03488351,0.00541333,0.00760329,0.00753459,0.01777105,0.02392417,CO
21,12,0.0348771,0.00541457,0.0076094,0.00753564,0.0177707,0.02392079,CO
21,13,0.0348705,0.00541869,0.00761646,0.00753787,0.0177715,0.02391563,CO
21,14,0.03487149,0.00542257,0.00761884,0.00753787,0.01777299,0.02391781,CO
21,15,0.03487164,0.0054249,0.0076239,0.00753906,0.0177787,0.02391871,CO
21,16,0.0348702,0.00543171,0.00762818,0.00753936,0.01777676,0.02391761,CO
21,17,0.03485336,0.00543205,0.00763215,0.00753668,0.01777195,0.02390768,CO
21,18,0.03483503,0.00543265,0.0076328,0.00753251,0.0177632,0.02389417,CO
21,19,0.03482346,0.00543151,0.00763593,0.00753131,0.01775898,0.02388786,CO
21,20,0.03480846,0.00543275,0.00763831,0.00752595,0.01775059,0.02387773,CO
21,21,0.03479048,0.0054326,0.00764308,0.00752198,0.01773777,0.02385791,CO
21,22,0.03477503,0.0054331,0.00764675,0.0075189,0.01773206,0.02384738,CO
21,23,0.03476887,0.00543523,0.00765113,0.00751756,0.01773087,0.02384107,CO
21,24,0.03476152,0.00543483,0.0076549,0.00751671,0.01772819,0.02384291,CO
21,25,0.03475725,0.00545952,0.00766056,0.00751453,0.0177256,0.02387728,CO
21,26,0.03475611,0.00555986,0.0076857,0.0075186,0.01773345,0.02395745,CO
21,27,0.03484974,0.00573355,0.00776676,0.00754264,0.01780383,0.02406086,CO
21,28,0.03505219,0.00583165,0.00787136,0.00757011,0.01788644,0.02412409,CO
21,29,0.03533393,0.00589379,0.0079867,0.00759877,0.01797823,0.02417232,CO
21,30,0.03564809,0.00596412,0.00811937,0.00763503,0.0180886,0.02421286,CO
21,31,0.03600666,0.00602393,0.00825681,0.00766359,0.01816429,0.02424509,CO
21,32,0.03637939,0.00604737,0.00840681,0.00767824,0.01821247,0.02427569,CO
21,33,0.03666827,0.00603784,0.00849781,0.00768887,0.01824501,0.02429769,CO
21,34,0.03697822,0.00601658,0.00857529,0.0076997,0.01828718,0.02432009,CO
21,35,0.03729209,0.00601022,0.00864657,0.00771847,0.01833109,0.02434379,CO
21,36,0.03756235,0.00601042,0.00870702,0.00773203,0.0183598,0.02436366,CO
21,37,0.03783941,0.00600182,0.00876643,0.00773978,0.01838672,0.02439018,CO
21,38,0.03807097,0.00599159,0.0088008,0.00774753,0.01841597,0.02441824,CO
21,39,0.03833805,0.00600177,0.00884987,0.00778404,0.01848184,0.02446747,CO
21,40,0.03852814,0.00600619,0.00889597,0.0078046,0.01852242,0.02448366,CO
21,41,0.03868316,0.00601558,0.00894534,0.00782666,0.01857194,0.02450214,CO
21,42,0.03879094,0.00602293,0.00900534,0.00784801,0.01860874,0.02451624,CO
21,43,0.03887414,0.00603357,0.00905928,0.00786118,0.0186306,0.02453258,CO
21,44,0.03900199,0.00605125,0.00911963,0.00787802,0.01866939,0.02455802,CO
21,45,0.03911206,0.00607042,0.00917442,0.00789768,0.01871549,0.02458156,CO
21,46,0.03920962,0.00608855,0.00922946,0.00791358,0.01875229,0.02460073,CO
21,47,0.03932585,0.00612218,0.00930431,0.00793921,0.01880489,0.02462949,CO
21,48,0.039394,0.00614612,0.00937057,0.00796638,0.01884155,0.02465691,CO
21,49,0.03948777,0.00617508,0.00943181,0.00798868,0.01888849,0.02468358,CO
21,50,0.03956968,0.00621397,0.00949122,0.00800835,0.01893314,0.02470678,CO
21,51,0.03962635,0.00627635,0.00955167,0.00802742,0.01897238,0.02474125,CO
21,52,0.03966818,0.0063292,0.00960705,0.0080462,0.01901137,0.0247722,CO
21,53,0.03967354,0.00636546,0.0096601,0.00805847,0.01902871,0.02480533,CO
21,54,0.03963321,0.0063907,0.00971702,0.00807153,0.01902474,0.02482768,CO
21,55,0.0395891,0.00642432,0.00980136,0.00808996,0.01904227,0.02484993,CO
21,56,0.03956754,0.0064725,0.00991953,0.00811703,0.01907595,0.02487809,CO
21,57,0.03955513,0.00650722,0.01002329,0.00814008,0.01911091,0.02489742,CO
21,58,0.03954142,0.00654701,0.01014578,0.00816149,0.01913456,0.02491704,CO
21,59,0.03951609,0.00661322,0.01028361,0.00818369,0.01915368,0.02493427,CO
21,60,0.03947287,0.00669229,0.01041827,0.00819501,0.01916356,0.0249521,CO
21,61,0.03941217,0.00679452,0.01057682,0.00820425,0.01916208,0.02498325,CO
21,62,0.03935366,0.00686857,0.01069156,0.00820664,0.01915656,0.0250053,CO
21,63,0.0392875,0.00692604,0.01079249,0.00820261,0.01914409,0.02502775,CO
21,64,0.03921617,0.0069708,0.01087186,0.00820122,0.01913317,0.0250506,CO
21,65,0.03914639,0.00700363,0.01093306,0.0081967,0.01912115,0.02507613,CO
21,66,0.03906523,0.0070378,0.01099196,0.00818816,0.01910173,0.02510275,CO
21,67,0.03900448,0.00706428,0.0110322,0.00818289,0.01909264,0.02512734,CO
21,68,0.03894845,0.00708966,0.01106856,0.00817942,0.01908111,0.02514954,CO
21,69,0.0388965,0.00711146,0.01109712,0.00817907,0.01907615,0.02517746,CO
21,70,0.03884543,0.00713744,0.0111225,0.0081747,0.0190686,0.02520691,CO
21,71,0.038805,0.0071586,0.01114157,0.00817117,0.01906457,0.02523368,CO
21,72,0.03876715,0.0071739,0.01114962,0.0081661,0.01905518,0.02525753,CO
21,73,0.03873407,0.00719089,0.0111679,0.00816491,0.01904793,0.02528435,CO
21,74,0.03869717,0.00720251,0.01117376,0.00816293,0.01904436,0.02530958,CO
21,75,0.03865708,0.00721652,0.01117982,0.00815915,0.01903467,0.02533879,CO
21,76,0.03862211,0.00722645,0.01118061,0.00815622,0.01902707,0.02536119,CO
21,77,0.03858968,0.00723629,0.01118181,0.00815299,0.01901798,0.02538369,CO
21,78,0.03855536,0.00724423,0.01117724,0.00814907,0.01900919,0.02540242,CO
21,79,0.03852064,0.00725178,0.01117853,0.00814822,0.01900656,0.02542422,CO
21,80,0.03848338,0.00725734,0.0111748,0.00814346,0.01899662,0.02544911,CO
21,81,0.03845403,0.00726271,0.01116864,0.00814047,0.01898907,0.02546962,CO
21,82,0.03842621,0.00727071,0.01116303,0.00814072,0.01898396,0.02548661,CO
21,83,0.0383977,0.00727344,0.01116129,0.00814107,0.01898053,0.02550489,CO
21,84,0.0383685,0.00727513,0.0111526,0.00813466,0.01897372,0.02551855,CO
21,85,0.03833681,0.00727582,0.01114724,0.00813506,0.01897015,0.02553921,CO
21,86,0.03831297,0.0072794,0.01113993,0.00813034,0.0189627,0.02555029,CO
21,87,0.03829151,0.00728258,0.01113651,0.0081287,0.01895733,0.02556538,CO
21,88,0.03826483,0.00728119,0.01113055,0.00812816,0.01895515,0.02557914,CO
21,89,0.03824532,0.00728437,0.01112235,0.00812736,0.01895316,0.02559489,CO
21,90,0.03821993,0.00728397,0.01111818,0.00812448,0.01894526,0.0256085,CO
21,91,0.0382018,0.00728595,0.01111227,0.00812379,0.01894432,0.02561838,CO
21,92,0.03818139,0.00728834,0.01110541,0.0081212,0.01893945,0.02562866,CO
21,93,0.03816217,0.00728705,0.01110194,0.0081208,0.01893806,0.02564113,CO
21,94,0.03813594,0.00728685,0.01109399,0.00812175,0.01893508,0.0256541,CO
21,95,0.03810594,0.00728635,0.01108763,0.008121,0.01893558,0.02566204,CO
21,96,0.03807842,0.00728675,0.01108008,0.00811767,0.01892748,0.02567317,CO
21,97,0.03802229,0.00728119,0.0110765,0.00811127,0.01891626,0.02567118,CO
21,98,0.03792042,0.00727761,0.01106419,0.0081075,0.01890593,0.02567416,CO
21,99,0.03783047,0.00726023,0.01104303,0.00809995,0.01889256,0.02567555,CO
21,100,0.03776619,0.00722218,0.0110086,0.00809284,0.01887408,0.0256755,CO
21,101,0.03768473,0.00717867,0.01095332,0.00807362,0.01882973,0.02567496,CO
21,102,0.03758788,0.00708345,0.01085954,0.00804814,0.01878428,0.02566095,CO
21,103,0.03749564,0.00695336,0.01073601,0.00802544,0.01874842,0.02564059,CO
21,104,0.03738457,0.00679511,0.01056842,0.00800239,0.01870838,0.02561595,CO
21,105,0.03729889,0.00667908,0.01042478,0.0079864,0.01868116,0.02558952,CO
21,106,0.03722478,0.00657353,0.01028053,0.00797139,0.01865886,0.02556489,CO
21,107,0.03715405,0.00648447,0.0101429,0.00795982,0.01863592,0.02553886,CO
21,108,0.03707885,0.00639765,0.01000422,0.00794547,0.01860974,0.02550528,CO
21,109,0.03700474,0.00629811,0.00985262,0.00793131,0.01858391,0.02547196,CO
21,110,0.03694876,0.00621804,0.00972646,0.00792371,0.01856941,0.02544429,CO
21,111,0.03689875,0.00615476,0.00960526,0.00791214,0.01854884,0.02541155,CO
21,112,0.03685146,0.00609823,0.0094936,0.00790494,0.01853637,0.02538528,CO
21,113,0.03681197,0.0060432,0.0093886,0.00790146,0.01852684,0.02536606,CO
21,114,0.03675927,0.00598583,0.00927267,0.0078954,0.0185097,0.02533919,CO
21,115,0.03671462,0.00594118,0.00917969,0.00788894,0.0184954,0.02532016,CO
21,116,0.03667727,0.00590278,0.00908944,0.00787941,0.0184805,0.02529527,CO
21,117,0.03664086,0.00586528,0.00900624,0.00787384,0.01846957,0.02527551,CO
21,118,0.03659397,0.00582226,0.00890431,0.00786495,0.01845586,0.02524774,CO
21,119,0.03654445,0.0057867,0.00882509,0.00786123,0.01844587,0.02522693,CO
21,120,0.03649294,0.0057494,0.00874616,0.00785298,0.01843192,0.02520214,CO
21,121,0.03645087,0.00571339,0.00866858,0.00784424,0.01841319,0.02517547,CO
21,122,0.036408,0.00567494,0.00859556,0.00783709,0.01840202,0.02515277,CO
21,123,0.03636926,0.0056353,0.00851331,0.00782904,0.01838692,0.02512411,CO
21,124,0.03633886,0.00560729,0.00845012,0.00782204,0.01837658,0.02510096,CO
21,125,0.03631586,0.00558345,0.00839087,0.00782099,0.01837107,0.02507911,CO
21,126,0.03629326,0.00556433,0.00834343,0.00781632,0.01836337,0.02505701,CO
21,127,0.03627056,0.00554441,0.00828944,0.00781185,0.01835652,0.02504106,CO
21,128,0.03624747,0.00552404,0.00823406,0.00781027,0.01834991,0.02501444,CO
21,129,0.03623455,0.00550646,0.00818667,0.00780346,0.01834341,0.02499671,CO
21,130,0.0362201,0.00549504,0.00814942,0.00780579,0.0183431,0.02497997,CO
21,131,0.03620877,0.00548709,0.00811395,0.0078053,0.01834077,0.02496964,CO
21,132,0.03619864,0.00547427,0.00808117,0.00780336,0.01833506,0.02495349,CO
21,133,0.03618687,0.00546677,0.00804581,0.00780341,0.0183364,0.02494058,CO
21,134,0.03617991,0.00545818,0.00801685,0.00780272,0.01833014,0.02492364,CO
21,135,0.03617952,0.00545262,0.00798998,0.00780297,0.01833148,0.02491301,CO
21,136,0.03618066,0.00544497,0.00796112,0.00779894,0.01832989,0.02490149,CO
21,137,0.03617743,0.00543747,0.00793296,0.0077971,0.01832612,0.02488693,CO
21,138,0.03616273,0.00542599,0.00790256,0.00779894,0.01831937,0.02487382,CO
21,139,0.03614614,0.00541795,0.00787648,0.00779636,0.01831544,0.02486289,CO
21,140,0.03612349,0.00540622,0.00784951,0.00779199,0.01830451,0.02485346,CO
21,141,0.03610243,0.00539525,0.00782338,0.00778846,0.0182985,0.02483841,CO
21,142,0.0360762,0.00538382,0.00778787,0.00778493,0.01828902,0.02482539,CO
21,143,0.03605345,0.00537841,0.0077675,0.00778305,0.01828763,0.02481685,CO
21,144,0.03603279,0.00537205,0.0077444,0.00777987,0.01828013,0.02480677,CO
21,145,0.0360167,0.00537056,0.00772727,0.00777987,0.01827829,0.02479857,CO
21,146,0.03599713,0.00536882,0.00770924,0.00777967,0.01827685,0.02478908,CO
21,147,0.03597448,0.00536887,0.00769096,0.00777867,0.01827148,0.02477354,CO
21,148,0.03595893,0.0053651,0.0076776,0.00777624,0.01826637,0.02476916,CO
21,149,0.03594681,0.00536013,0.00766126,0.00777346,0.01826339,0.02475675,CO
21,150,0.03593533,0.00535998,0.00764964,0.00777331,0.018261,0.02474493,CO
22,1,0.03567402,0.00468302,0.00770109,0.00719117,0.01724623,0.02450253,CO
22,2,0.03567054,0.00468948,0.00770666,0.00719157,0.01724782,0.02450373,CO
22,3,0.03566632,0.00469554,0.0077152,0.00719087,0.01724787,0.02449891,CO
22,4,0.0356614,0.00470309,0.0077225,0.00719167,0.01725304,0.02450194,CO
22,5,0.03565758,0.00470488,0.00772573,0.0071939,0.01725214,0.02449916,CO
22,6,0.03565663,0.00471193,0.00773149,0.00719495,0.0172513,0.02449737,CO
22,7,0.03565062,0.0047158,0.00773964,0.00719475,0.01725343,0.02449181,CO
22,8,0.03564625,0.00472112,0.00774773,0.00719291,0.01725125,0.02448863,CO
22,9,0.0356389,0.00472579,0.00775325,0.0071945,0.01724996,0.02448326,CO
22,10,0.03563299,0.00472812,0.00775499,0.00719286,0.01724847,0.02447969,CO
22,11,0.03562539,0.00473309,0.00776596,0.00719246,0.01724698,0.02447353,CO
22,12,0.03562251,0.00473716,0.00777361,0.00719465,0.01724966,0.02447318,CO
