Measurement_Number,Time,SP-12A,SP-31,TGS-813,TGS-842,SP-AQ3,TGS-823,ST-31,TGS-800,Label
16,138,49.431904,57.746724,22.359792,17.678029,13.044018,35.324763,35.05098,23.906158,HQ_Coffee
16,139,49.91308,58.605034,22.241104,17.569851,13.095397,35.587304,34.795319,23.817623,HQ_Coffee
16,140,49.75174,58.605034,22.241104,17.650886,13.11259,35.675585,34.965393,23.861822,HQ_Coffee
16,141,50.075378,57.746724,22.320113,17.705238,13.078238,35.499409,35.223267,23.995244,HQ_Coffee
16,142,49.91308,57.746724,22.280551,17.705238,13.095397,35.411896,35.309972,23.995244,HQ_Coffee
16,143,49.591351,58.605034,22.280551,17.678029,13.147075,35.499409,35.05098,23.950632,HQ_Coffee
16,144,50.402887,58.17295,22.123453,17.650886,13.164367,35.499409,35.136937,24.039996,HQ_Coffee
16,145,50.402887,59.043099,22.084464,17.678029,13.216446,35.499409,35.136937,24.039996,HQ_Coffee
16,146,49.431904,58.605034,22.162555,17.705238,13.181693,35.764253,35.136937,23.995244,HQ_Coffee
16,147,49.91308,59.264413,22.045588,17.650886,13.233874,35.587304,34.965393,24.084887,HQ_Coffee
16,148,49.91308,58.605034,22.162555,17.705238,13.199053,35.411896,35.223267,24.175092,HQ_Coffee
16,149,50.238644,59.043099,22.045588,17.678029,13.251335,35.499409,35.05098,24.129919,HQ_Coffee
16,150,49.75174,59.264413,22.123453,17.650886,13.26883,35.764253,34.965393,24.084887,HQ_Coffee
16,151,50.238644,58.605034,22.123453,17.732513,13.233874,35.499409,35.223267,24.220407,HQ_Coffee
16,152,49.75174,58.17295,22.201772,17.787263,13.216446,35.587304,35.484517,24.129919,HQ_Coffee
16,153,49.75174,58.605034,22.123453,17.814739,13.251335,35.324763,35.484517,24.265864,HQ_Coffee
16,154,49.27339,58.17295,22.201772,17.759855,13.216446,35.675585,35.484517,24.175092,HQ_Coffee
16,155,50.238644,59.264413,22.241104,17.814739,13.427836,36.122856,35.309972,24.220407,HQ_Coffee
16,156,49.591351,58.605034,22.201772,17.869892,13.339153,36.03261,35.484517,24.175092,HQ_Coffee
16,157,49.91308,59.264413,21.968174,17.787263,13.35682,35.675585,35.484517,24.175092,HQ_Coffee
16,158,49.75174,59.043099,22.320113,18.036983,13.499411,36.213502,35.838215,24.49531,HQ_Coffee
16,159,49.591351,58.388252,22.241104,17.89757,13.35682,35.942763,35.749208,24.357208,HQ_Coffee
16,160,49.75174,59.043099,22.359792,18.008963,13.481465,36.03261,35.838215,24.357208,HQ_Coffee
16,161,50.075378,59.711683,22.162555,17.953129,13.553465,36.304551,35.660591,24.449131,HQ_Coffee
16,162,50.075378,58.605034,22.320113,18.065073,13.463553,36.122856,36.107601,24.49531,HQ_Coffee
16,163,50.075378,59.264413,21.891206,17.787263,13.427836,35.853312,35.397054,24.265864,HQ_Coffee
16,164,49.27339,58.388252,22.084464,17.842282,13.339153,35.942763,35.572361,24.265864,HQ_Coffee
16,165,49.75174,58.823312,22.006825,17.787263,13.410029,36.213502,35.397054,24.220407,HQ_Coffee
16,166,49.75174,59.043099,22.045588,17.953129,13.427836,35.853312,35.838215,24.449131,HQ_Coffee
16,167,49.75174,58.823312,22.006825,17.89757,13.445677,36.304551,35.749208,24.265864,HQ_Coffee
16,168,49.591351,58.823312,22.006825,17.981012,13.463553,35.853312,35.749208,24.49531,HQ_Coffee
16,169,49.591351,59.711683,21.929634,17.869892,13.517394,36.213502,35.484517,24.265864,HQ_Coffee
16,170,49.75174,59.487269,22.045588,17.89757,13.517394,36.213502,35.572361,24.449131,HQ_Coffee
16,171,50.075378,59.043099,22.006825,17.953129,13.481465,35.853312,35.838215,24.541636,HQ_Coffee
16,172,49.591351,59.043099,22.045588,17.953129,13.463553,35.853312,35.838215,24.541636,HQ_Coffee
16,173,49.115803,58.605034,22.084464,18.008963,13.445677,36.03261,36.017409,24.449131,HQ_Coffee
16,174,49.27339,58.388252,22.123453,17.953129,13.445677,36.03261,35.838215,24.449131,HQ_Coffee
16,175,49.27339,58.388252,22.084464,17.925315,13.463553,36.122856,36.017409,24.449131,HQ_Coffee
16,176,49.75174,59.487269,22.006825,17.89757,13.553465,36.304551,35.749208,24.449131,HQ_Coffee
16,177,49.27339,58.388252,22.084464,17.981012,13.481465,36.122856,36.198194,24.541636,HQ_Coffee
16,178,49.591351,59.043099,21.968174,17.981012,13.535412,36.396007,36.017409,24.357208,HQ_Coffee
16,179,49.27339,59.043099,22.045588,17.981012,13.535412,36.213502,35.927614,24.449131,HQ_Coffee
16,180,49.591351,58.605034,21.968174,18.065073,13.517394,36.03261,36.198194,24.541636,HQ_Coffee
16,181,49.91308,59.043099,21.852889,18.036983,13.553465,36.213502,36.017409,24.634731,HQ_Coffee
16,182,49.431904,59.043099,21.929634,18.065073,13.58968,36.03261,36.198194,24.634731,HQ_Coffee
16,183,50.075378,59.937672,21.852889,18.036983,13.626039,36.304551,36.017409,24.541636,HQ_Coffee
16,184,49.431904,58.605034,22.045588,18.093232,13.571555,36.122856,36.28919,24.634731,HQ_Coffee
16,185,49.591351,58.823312,21.968174,18.12146,13.553465,36.03261,36.28919,24.681501,HQ_Coffee
16,186,50.075378,59.043099,21.891206,18.065073,13.58968,36.304551,36.198194,24.58811,HQ_Coffee
16,187,49.91308,59.264413,21.929634,18.065073,13.626039,36.304551,36.198194,24.728421,HQ_Coffee
16,188,49.75174,59.264413,21.968174,18.12146,13.607841,36.122856,36.472403,24.77549,HQ_Coffee
16,189,50.075378,59.487269,21.968174,18.178128,13.717571,36.487871,36.472403,24.728421,HQ_Coffee
16,190,49.115803,59.264413,21.968174,18.093232,13.662542,36.487871,36.198194,24.634731,HQ_Coffee
16,191,49.431904,58.605034,21.929634,18.149759,13.607841,36.213502,36.472403,24.634731,HQ_Coffee
16,192,49.27339,59.043099,22.084464,18.12146,13.626039,36.396007,36.28919,24.681501,HQ_Coffee
16,193,49.91308,59.937672,21.852889,18.036983,13.717571,36.487871,36.107601,24.728421,HQ_Coffee
16,194,49.115803,59.264413,21.929634,18.149759,13.699192,36.672837,36.28919,24.58811,HQ_Coffee
16,195,49.591351,59.487269,21.929634,18.206567,13.699192,36.213502,36.564624,24.822711,HQ_Coffee
16,196,49.591351,58.823312,22.006825,18.206567,13.662542,36.580147,36.65726,24.728421,HQ_Coffee
16,197,49.431904,59.487269,21.929634,18.206567,13.717571,36.304551,36.65726,24.728421,HQ_Coffee
16,198,50.402887,60.165252,22.162555,18.46574,13.941025,37.047799,36.843785,25.109241,HQ_Coffee
16,199,49.431904,59.264413,22.201772,18.349832,13.810022,36.953423,36.750313,24.870082,HQ_Coffee
16,200,49.75174,59.937672,22.162555,18.3787,13.903407,37.047799,36.843785,24.917607,HQ_Coffee
16,201,49.431904,59.711683,21.929634,18.206567,13.754441,36.580147,36.564624,24.917607,HQ_Coffee
16,202,49.431904,60.39444,21.929634,18.12146,13.810022,36.953423,36.472403,24.77549,HQ_Coffee
16,203,49.91308,59.487269,21.929634,18.206567,13.772931,36.487871,36.564624,24.870082,HQ_Coffee
16,204,49.27339,59.043099,22.045588,18.235078,13.754441,36.672837,36.750313,24.822711,HQ_Coffee
16,205,49.431904,59.711683,21.968174,18.235078,13.810022,36.580147,36.750313,24.917607,HQ_Coffee
16,206,49.431904,59.711683,21.929634,18.235078,13.810022,36.953423,36.750313,24.728421,HQ_Coffee
16,207,49.591351,60.165252,21.968174,18.206567,13.86594,37.047799,36.564624,24.917607,HQ_Coffee
16,208,49.91308,60.625254,21.852889,18.263659,13.86594,36.765945,36.843785,24.870082,HQ_Coffee
16,209,49.431904,60.39444,21.852889,18.206567,13.884654,36.859473,36.564624,24.822711,HQ_Coffee
16,210,49.591351,59.937672,22.045588,18.46574,13.86594,36.859473,37.032,25.0611,HQ_Coffee
16,211,50.075378,59.711683,22.162555,18.58282,13.978795,36.953423,37.413594,25.157537,HQ_Coffee
16,212,50.075378,60.39444,22.241104,18.612275,14.054797,37.047799,37.413594,25.352299,HQ_Coffee
16,213,49.431904,59.264413,22.006825,18.3787,13.810022,36.953423,37.221929,24.917607,HQ_Coffee
16,214,49.431904,59.264413,22.006825,18.3787,13.828624,36.765945,37.221929,25.0611,HQ_Coffee
16,215,49.115803,59.487269,22.006825,18.3787,13.86594,37.047799,37.032,24.965284,HQ_Coffee
16,216,49.431904,59.937672,21.929634,18.292312,13.884654,37.237841,36.750313,24.870082,HQ_Coffee
16,217,49.75174,59.937672,21.852889,18.3787,13.922197,37.047799,37.032,25.0611,HQ_Coffee
16,218,49.431904,60.39444,21.814682,18.321036,13.978795,37.047799,36.843785,25.013115,HQ_Coffee
16,219,49.431904,59.487269,21.929634,18.436654,13.903407,36.859473,37.413594,25.013115,HQ_Coffee
16,220,49.115803,59.487269,22.006825,18.407641,13.903407,37.142604,37.221929,24.917607,HQ_Coffee
16,221,49.115803,59.487269,22.006825,18.3787,13.922197,37.142604,37.317543,25.013115,HQ_Coffee
16,222,49.115803,60.165252,22.006825,18.407641,13.978795,37.142604,37.221929,25.013115,HQ_Coffee
16,223,49.27339,59.711683,22.045588,18.46574,13.959891,37.237841,37.413594,25.109241,HQ_Coffee
16,224,49.431904,60.625254,21.852889,18.3787,14.054797,37.42962,37.032,24.965284,HQ_Coffee
16,225,49.115803,59.937672,22.006825,18.436654,13.978795,37.333512,37.317543,25.109241,HQ_Coffee
16,226,49.27339,60.625254,21.929634,18.407641,14.073894,37.623162,37.126749,25.013115,HQ_Coffee
16,227,49.115803,60.165252,21.929634,18.46574,14.035739,37.526169,37.317543,25.013115,HQ_Coffee
16,228,49.431904,60.39444,22.006825,18.553439,14.035739,37.142604,37.317543,25.303371,HQ_Coffee
16,229,49.27339,60.165252,22.084464,18.4949,14.054797,37.42962,37.413594,25.205991,HQ_Coffee
16,230,48.959133,60.165252,22.045588,18.524133,14.073894,37.42962,37.317543,25.157537,HQ_Coffee
16,231,49.27339,59.711683,22.084464,18.58282,14.035739,37.237841,37.607019,25.303371,HQ_Coffee
16,232,50.402887,61.091827,22.280551,18.760676,14.267028,37.526169,37.900512,25.599353,HQ_Coffee
16,233,50.238644,60.857711,22.123453,18.70109,14.208672,37.42962,37.7044,25.549618,HQ_Coffee
16,234,49.591351,60.39444,22.084464,18.612275,14.189299,37.720601,37.317543,25.254601,HQ_Coffee
16,235,49.431904,60.857711,22.006825,18.524133,14.169967,37.720601,37.317543,25.254601,HQ_Coffee
16,236,49.431904,59.937672,22.006825,18.641805,14.073894,37.237841,37.80223,25.254601,HQ_Coffee
16,237,49.27339,60.625254,22.045588,18.612275,14.13142,37.333512,37.607019,25.401387,HQ_Coffee
16,238,49.431904,61.091827,22.045588,18.58282,14.189299,37.916831,37.510085,25.157537,HQ_Coffee
16,239,49.91308,60.625254,22.084464,18.641805,14.13142,37.333512,37.7044,25.450636,HQ_Coffee
16,240,49.431904,61.327622,22.084464,18.612275,14.208672,37.916831,37.413594,25.303371,HQ_Coffee
16,241,49.431904,60.625254,22.006825,18.730845,14.150674,37.42962,37.99925,25.450636,HQ_Coffee
16,242,49.115803,59.937672,22.123453,18.641805,14.112206,37.623162,37.7044,25.352299,HQ_Coffee
16,243,49.591351,61.565113,22.359792,18.97164,14.384827,38.114886,38.198106,25.599353,HQ_Coffee
16,244,49.27339,60.39444,22.280551,18.820567,14.247536,37.81849,38.098447,25.450636,HQ_Coffee
16,245,49.91308,61.327622,22.359792,18.97164,14.306132,37.720601,38.398822,25.799941,HQ_Coffee
16,246,49.75174,61.327622,21.968174,18.730845,14.247536,37.81849,37.80223,25.599353,HQ_Coffee
16,247,48.959133,60.857711,22.084464,18.67141,14.189299,37.720601,37.80223,25.303371,HQ_Coffee
16,248,49.431904,61.327622,21.929634,18.641805,14.247536,37.81849,37.7044,25.450636,HQ_Coffee
16,249,49.27339,60.857711,22.045588,18.612275,14.208672,37.916831,37.607019,25.450636,HQ_Coffee
16,250,49.431904,61.091827,22.045588,18.730845,14.208672,38.114886,37.900512,25.352299,HQ_Coffee
16,251,49.115803,60.39444,22.123453,18.730845,14.228084,37.916831,37.99925,25.450636,HQ_Coffee
16,252,49.27339,60.857711,22.045588,18.790583,14.228084,37.623162,38.198106,25.500046,HQ_Coffee
16,253,49.115803,60.39444,22.162555,18.760676,14.189299,37.916831,38.098447,25.500046,HQ_Coffee
16,254,49.91308,61.565113,21.968174,18.820567,14.28656,37.916831,38.098447,25.549618,HQ_Coffee
16,255,49.91308,61.091827,22.084464,18.820567,14.267028,38.015629,38.198106,25.549618,HQ_Coffee
16,256,49.91308,61.091827,22.006825,18.820567,14.267028,38.015629,38.098447,25.699316,HQ_Coffee
16,257,49.591351,60.857711,22.399587,19.063219,14.424419,38.415443,38.499886,25.799941,HQ_Coffee
16,258,49.27339,60.39444,22.162555,18.880764,14.228084,37.916831,38.398822,25.699316,HQ_Coffee
16,259,49.91308,61.565113,22.399587,19.093903,14.504098,38.72025,38.601425,25.749546,HQ_Coffee
16,260,49.91308,61.804319,22.123453,18.97164,14.484116,38.314789,38.499886,25.749546,HQ_Coffee
16,261,49.75174,61.565113,22.006825,18.880764,14.384827,38.114886,38.29823,25.649253,HQ_Coffee
16,262,49.115803,61.091827,22.084464,18.850627,14.325745,38.114886,38.29823,25.500046,HQ_Coffee
16,263,49.591351,61.565113,22.123453,19.002088,14.384827,38.114886,38.601425,25.799941,HQ_Coffee
16,264,49.115803,60.857711,22.201772,18.97164,14.325745,38.214605,38.601425,25.649253,HQ_Coffee
16,265,49.27339,61.804319,22.045588,18.880764,14.404602,38.415443,38.198106,25.549618,HQ_Coffee
16,266,49.75174,62.045258,22.006825,18.910978,14.365092,38.314789,38.499886,25.699316,HQ_Coffee
16,267,49.431904,61.327622,22.123453,18.880764,14.384827,38.516569,38.499886,25.599353,HQ_Coffee
16,268,49.27339,61.327622,22.123453,19.032614,14.404602,38.114886,38.601425,25.901234,HQ_Coffee
16,269,49.91308,61.804319,22.045588,18.97164,14.444277,38.314789,38.601425,25.850504,HQ_Coffee
16,270,49.75174,62.045258,22.084464,18.97164,14.464176,38.415443,38.703443,25.749546,HQ_Coffee
16,271,49.27339,61.565113,22.123453,19.002088,14.424419,38.214605,38.601425,25.901234,HQ_Coffee
16,272,49.91308,61.327622,22.4395,19.31093,14.62487,38.61817,39.431253,26.105852,HQ_Coffee
16,273,49.431904,61.565113,22.320113,19.093903,14.524122,38.415443,38.908927,26.105852,HQ_Coffee
16,274,49.75174,61.565113,22.201772,19.002088,14.484116,38.314789,38.805943,25.952133,HQ_Coffee
16,275,49.75174,61.804319,22.241104,19.093903,14.504098,38.415443,38.908927,26.003202,HQ_Coffee
16,276,49.27339,61.565113,22.359792,19.217435,14.504098,38.72025,39.325789,25.952133,HQ_Coffee
16,277,49.115803,62.045258,22.320113,19.155509,14.564295,39.029397,38.908927,25.850504,HQ_Coffee
16,278,49.91308,62.045258,22.241104,19.186432,14.584445,38.92586,39.116367,26.157435,HQ_Coffee
16,279,49.431904,62.045258,22.359792,19.093903,14.564295,39.133427,38.703443,26.105852,HQ_Coffee
16,280,49.115803,62.287949,22.359792,19.217435,14.584445,39.029397,39.116367,25.952133,HQ_Coffee
16,281,48.959133,61.804319,22.4395,19.217435,14.524122,38.92586,39.116367,26.105852,HQ_Coffee
16,282,49.75174,62.532411,22.559946,19.468389,14.72668,38.92586,39.643703,26.417962,HQ_Coffee
16,283,49.591351,62.532411,22.559946,19.342257,14.747171,39.554543,39.220828,26.417962,HQ_Coffee
16,284,49.27339,62.045258,22.600333,19.342257,14.62487,39.029397,39.537223,26.209191,HQ_Coffee
16,285,49.91308,63.026728,22.359792,19.248519,14.72668,39.133427,39.012401,26.313225,HQ_Coffee
16,286,48.959133,62.287949,22.359792,19.248519,14.604636,39.029397,39.116367,26.054442,HQ_Coffee
16,287,49.115803,61.804319,22.47953,19.279684,14.564295,38.92586,39.220828,26.157435,HQ_Coffee
16,288,49.431904,62.287949,22.399587,19.373667,14.62487,38.72025,39.431253,26.313225,HQ_Coffee
16,289,48.959133,62.287949,22.47953,19.31093,14.645147,39.029397,39.220828,26.105852,HQ_Coffee
16,290,48.959133,61.804319,22.4395,19.31093,14.584445,39.029397,39.325789,26.209191,HQ_Coffee
16,291,49.431904,61.804319,22.399587,19.373667,14.584445,38.822812,39.643703,26.26112,HQ_Coffee
16,292,48.959133,62.532411,22.399587,19.342257,14.645147,39.342978,39.325789,26.157435,HQ_Coffee
16,293,49.115803,62.287949,22.47953,19.342257,14.665466,39.029397,39.325789,26.26112,HQ_Coffee
16,294,49.431904,63.026728,22.320113,19.31093,14.72668,39.133427,39.116367,26.313225,HQ_Coffee
16,295,49.431904,62.287949,22.399587,19.279684,14.685828,39.342978,39.116367,26.209191,HQ_Coffee
16,296,49.75174,63.026728,22.320113,19.405158,14.72668,39.237953,39.325789,26.313225,HQ_Coffee
16,297,49.431904,62.287949,22.399587,19.31093,14.685828,39.448507,39.220828,26.157435,HQ_Coffee
16,298,49.75174,63.528368,22.47953,19.531952,14.933552,39.554543,39.431253,26.576401,HQ_Coffee
16,299,49.431904,62.778665,22.47953,19.373667,14.767705,39.554543,39.643703,26.313225,HQ_Coffee
17,0,48.341469,76.451462,26.323269,25.785877,22.212997,50.739517,51.560774,43.896652,HQ_Coffee
17,1,48.648513,76.810505,26.639847,25.988964,22.490832,51.932296,51.389482,43.515214,HQ_Coffee
17,2,47.887474,75.742782,26.480754,25.937939,22.212997,51.2445,51.906515,43.641693,HQ_Coffee
17,3,47.737864,75.393063,26.375587,25.785877,22.134656,51.075153,51.219231,43.515214,HQ_Coffee
17,4,47.737864,75.393063,26.375587,25.785877,22.173769,51.075153,51.219231,43.389395,HQ_Coffee
17,5,49.115803,76.810505,26.746813,26.194774,22.611668,51.414878,52.080985,44.545972,HQ_Coffee
17,6,47.887474,76.095568,26.271126,25.735524,22.212997,50.573209,51.050009,43.768837,HQ_Coffee
17,7,47.887474,75.046372,26.219159,25.836396,22.134656,50.739517,51.733115,43.515214,HQ_Coffee
17,8,48.037939,75.393063,26.375587,25.887083,22.212997,51.075153,51.733115,43.515214,HQ_Coffee
17,9,48.648513,75.742782,26.746813,26.246659,22.450791,51.075153,52.256532,44.284172,HQ_Coffee
17,10,47.887474,75.742782,26.323269,25.685338,22.291798,51.586297,51.050009,43.389395,HQ_Coffee
17,11,48.341469,75.742782,26.064299,25.685338,22.212997,51.075153,51.219231,43.768837,HQ_Coffee
17,12,47.887474,75.742782,26.219159,25.58546,22.25234,51.2445,51.219231,43.139718,HQ_Coffee
17,13,48.648513,76.095568,26.323269,25.887083,22.371061,51.075153,51.560774,44.025142,HQ_Coffee
17,14,47.589103,75.742782,26.219159,25.685338,22.212997,51.2445,51.219231,43.015849,HQ_Coffee
17,15,48.189269,76.451462,26.013023,25.685338,22.291798,51.075153,51.219231,43.389395,HQ_Coffee
17,16,47.737864,76.095568,26.219159,25.685338,22.212997,51.2445,51.219231,43.264232,HQ_Coffee
17,17,48.037939,76.095568,26.167366,25.58546,22.25234,51.414878,50.71462,43.139718,HQ_Coffee
17,18,47.589103,75.393063,26.271126,25.685338,22.134656,51.075153,51.733115,43.515214,HQ_Coffee
17,19,47.737864,76.095568,26.167366,25.735524,22.25234,50.906828,51.389482,43.515214,HQ_Coffee
17,20,48.341469,76.095568,26.115746,25.735524,22.291798,50.906828,51.219231,43.768837,HQ_Coffee
17,21,48.037939,76.810505,26.219159,25.635317,22.331371,51.2445,51.050009,43.264232,HQ_Coffee
17,22,48.037939,77.172739,26.115746,25.635317,22.371061,51.414878,51.050009,43.139718,HQ_Coffee
17,23,47.887474,75.393063,26.323269,25.937939,22.173769,51.075153,51.733115,43.515214,HQ_Coffee
17,24,48.037939,77.172739,26.064299,25.58546,22.331371,50.906828,51.050009,43.515214,HQ_Coffee
17,25,48.037939,76.095568,26.167366,25.785877,22.134656,50.407896,51.733115,43.768837,HQ_Coffee
17,26,48.037939,75.742782,26.219159,25.58546,22.25234,51.414878,51.219231,43.015849,HQ_Coffee
17,27,48.648513,75.742782,26.533605,26.143063,22.410867,51.075153,52.080985,43.768837,HQ_Coffee
17,28,48.494548,77.538208,26.480754,25.887083,22.652185,51.758766,51.389482,44.025142,HQ_Coffee
17,29,48.648513,76.451462,26.428082,25.887083,22.490832,50.906828,51.733115,44.025142,HQ_Coffee
17,30,48.341469,76.095568,26.271126,25.785877,22.331371,50.739517,51.389482,43.896652,HQ_Coffee
17,31,48.189269,76.451462,26.428082,25.735524,22.410867,51.586297,50.881809,43.264232,HQ_Coffee
17,32,48.341469,76.451462,26.323269,25.635317,22.371061,50.573209,49.732237,43.768837,HQ_Coffee
17,33,47.589103,76.451462,26.323269,25.04766,22.212997,49.756416,46.409976,42.526721,HQ_Coffee
17,34,47.887474,76.095568,26.375587,24.027396,21.52397,46.57409,42.482971,41.462022,HQ_Coffee
17,35,47.887474,75.742782,26.375587,22.825862,20.450784,43.239015,38.601425,40.11492,HQ_Coffee
17,36,47.441184,74.361917,26.480754,21.645254,18.814844,40.092455,36.017409,37.839063,HQ_Coffee
17,37,48.341469,73.356984,26.167366,20.355664,16.989133,37.916831,33.885384,35.783186,HQ_Coffee
17,38,47.737864,71.108628,26.219159,19.248519,15.059803,36.580147,32.408655,33.437363,HQ_Coffee
17,39,47.737864,68.112494,26.323269,18.349832,13.339153,34.979986,31.390884,31.419165,HQ_Coffee
17,40,48.189269,67.541463,26.064299,17.596797,12.029678,33.980396,30.294001,29.476597,HQ_Coffee
17,41,47.737864,65.078886,26.115746,16.840929,10.910654,33.341519,29.641676,27.61856,HQ_Coffee
17,42,47.589103,63.276623,26.428082,16.494074,10.191948,32.799567,29.514119,26.576401,HQ_Coffee
17,43,48.494548,62.778665,26.167366,15.994242,9.591685,32.125054,29.013226,25.303371,HQ_Coffee
17,44,48.189269,62.045258,26.167366,15.628962,9.235221,32.125054,28.707548,24.129919,HQ_Coffee
17,45,47.294099,60.165252,25.860215,15.147259,8.786707,31.474377,28.288794,22.837507,HQ_Coffee
